Close,Date,High,Low,Open,Volume
1.09059,2015-08-06T01:00:00.000000000Z,1.09145,1.09023,1.09131,1674
1.09135,2015-08-06T03:00:00.000000000Z,1.09164,1.09045,1.09061,771
1.09104,2015-08-06T05:00:00.000000000Z,1.09439,1.09082,1.09136,2158
1.08864,2015-08-06T07:00:00.000000000Z,1.09165,1.08861,1.09107,3131
1.09058,2015-08-06T09:00:00.000000000Z,1.09073,1.08846,1.08864,2140
1.08834,2015-08-06T11:00:00.000000000Z,1.09214,1.08733,1.09058,5821
1.0913,2015-08-06T13:00:00.000000000Z,1.09222,1.0876,1.08837,3139
1.09254,2015-08-06T15:00:00.000000000Z,1.09357,1.09058,1.09127,2787
1.09209,2015-08-06T17:00:00.000000000Z,1.09294,1.09137,1.09253,1228
1.09249,2015-08-06T19:00:00.000000000Z,1.0935,1.09212,1.09212,863
1.09265,2015-08-06T21:00:00.000000000Z,1.09311,1.09209,1.09238,972
1.09276,2015-08-06T23:00:00.000000000Z,1.09307,1.092,1.09261,472
1.09217,2015-08-07T01:00:00.000000000Z,1.09302,1.092,1.09279,836
1.09195,2015-08-07T03:00:00.000000000Z,1.09228,1.09105,1.09212,832
1.09165,2015-08-07T05:00:00.000000000Z,1.09265,1.0907,1.09195,1390
1.09236,2015-08-07T07:00:00.000000000Z,1.09496,1.09149,1.09163,3032
1.09282,2015-08-07T09:00:00.000000000Z,1.09319,1.09143,1.0924,1719
1.08596,2015-08-07T11:00:00.000000000Z,1.09755,1.08587,1.09284,8843
1.09383,2015-08-07T13:00:00.000000000Z,1.09558,1.08554,1.08593,8816
1.09589,2015-08-07T15:00:00.000000000Z,1.09785,1.09272,1.09386,5309
1.09708,2015-08-07T17:00:00.000000000Z,1.09744,1.09587,1.0959,1689
1.09661,2015-08-07T19:00:00.000000000Z,1.09714,1.09558,1.09705,1108
1.09654,2015-08-09T21:00:00.000000000Z,1.09682,1.09608,1.09657,537
1.09532,2015-08-09T23:00:00.000000000Z,1.09651,1.09511,1.09651,664
1.09624,2015-08-10T01:00:00.000000000Z,1.09742,1.09504,1.09528,1062
1.09732,2015-08-10T03:00:00.000000000Z,1.0974,1.09588,1.09621,569
1.0963,2015-08-10T05:00:00.000000000Z,1.09737,1.09571,1.09733,1228
1.09645,2015-08-10T07:00:00.000000000Z,1.09813,1.09583,1.0963,3437
1.09326,2015-08-10T09:00:00.000000000Z,1.0971,1.09281,1.09647,2314
1.09654,2015-08-09T21:00:00.000000000Z,1.09682,1.09608,1.09657,537
1.09532,2015-08-09T23:00:00.000000000Z,1.09651,1.09511,1.09651,664
1.09624,2015-08-10T01:00:00.000000000Z,1.09742,1.09504,1.09528,1062
1.09732,2015-08-10T03:00:00.000000000Z,1.0974,1.09588,1.09621,569
1.0963,2015-08-10T05:00:00.000000000Z,1.09737,1.09571,1.09733,1228
1.09645,2015-08-10T07:00:00.000000000Z,1.09813,1.09583,1.0963,3437
1.09326,2015-08-10T09:00:00.000000000Z,1.0971,1.09281,1.09647,2314
1.09503,2015-08-10T11:00:00.000000000Z,1.09635,1.09254,1.09322,2999
1.09792,2015-08-10T13:00:00.000000000Z,1.09851,1.09386,1.09504,4972
1.10247,2015-08-10T15:00:00.000000000Z,1.10356,1.09669,1.09795,4698
1.10194,2015-08-10T17:00:00.000000000Z,1.10415,1.10127,1.1025,2517
1.10186,2015-08-10T19:00:00.000000000Z,1.1021,1.10128,1.10198,955
1.10178,2015-08-10T21:00:00.000000000Z,1.10215,1.10156,1.10211,798
1.10311,2015-08-10T23:00:00.000000000Z,1.10324,1.10139,1.10182,900
1.0974,2015-08-11T01:00:00.000000000Z,1.10309,1.09694,1.10309,4318
1.09772,2015-08-11T03:00:00.000000000Z,1.09859,1.09725,1.09743,1424
1.0967,2015-08-11T05:00:00.000000000Z,1.09843,1.09607,1.09775,2600
1.10379,2015-08-11T07:00:00.000000000Z,1.10492,1.0965,1.09672,6416
1.10344,2015-08-11T09:00:00.000000000Z,1.10415,1.10191,1.10375,3396
1.10725,2015-08-11T11:00:00.000000000Z,1.1073,1.10297,1.10345,4840
1.09732,2015-08-10T03:00:00.000000000Z,1.0974,1.09588,1.09621,569
1.0963,2015-08-10T05:00:00.000000000Z,1.09737,1.09571,1.09733,1228
1.09645,2015-08-10T07:00:00.000000000Z,1.09813,1.09583,1.0963,3437
1.09326,2015-08-10T09:00:00.000000000Z,1.0971,1.09281,1.09647,2314
1.09503,2015-08-10T11:00:00.000000000Z,1.09635,1.09254,1.09322,2999
1.09792,2015-08-10T13:00:00.000000000Z,1.09851,1.09386,1.09504,4972
1.10247,2015-08-10T15:00:00.000000000Z,1.10356,1.09669,1.09795,4698
1.10194,2015-08-10T17:00:00.000000000Z,1.10415,1.10127,1.1025,2517
1.10186,2015-08-10T19:00:00.000000000Z,1.1021,1.10128,1.10198,955
1.10178,2015-08-10T21:00:00.000000000Z,1.10215,1.10156,1.10211,798
1.10311,2015-08-10T23:00:00.000000000Z,1.10324,1.10139,1.10182,900
1.0974,2015-08-11T01:00:00.000000000Z,1.10309,1.09694,1.10309,4318
1.09772,2015-08-11T03:00:00.000000000Z,1.09859,1.09725,1.09743,1424
1.0967,2015-08-11T05:00:00.000000000Z,1.09843,1.09607,1.09775,2600
1.10379,2015-08-11T07:00:00.000000000Z,1.10492,1.0965,1.09672,6416
1.10344,2015-08-11T09:00:00.000000000Z,1.10415,1.10191,1.10375,3396
1.10725,2015-08-11T11:00:00.000000000Z,1.1073,1.10297,1.10345,4840
1.10454,2015-08-11T13:00:00.000000000Z,1.10886,1.10318,1.10725,6350
1.1019,2015-08-11T15:00:00.000000000Z,1.10695,1.10107,1.10456,4767
1.10308,2015-08-11T17:00:00.000000000Z,1.10379,1.10182,1.10193,2346
1.10421,2015-08-11T19:00:00.000000000Z,1.10446,1.10308,1.10308,1329
1.10443,2015-08-11T21:00:00.000000000Z,1.10445,1.10389,1.10424,750
1.10406,2015-08-11T23:00:00.000000000Z,1.10484,1.10372,1.10441,873
1.10599,2015-08-12T01:00:00.000000000Z,1.10616,1.10243,1.10406,3254
1.10735,2015-08-12T03:00:00.000000000Z,1.10749,1.10553,1.10596,1639
1.10746,2015-08-12T05:00:00.000000000Z,1.10945,1.10712,1.10735,3227
1.11306,2015-08-12T07:00:00.000000000Z,1.11576,1.10691,1.10749,7436
1.11437,2015-08-12T09:00:00.000000000Z,1.11484,1.11236,1.11303,3268
1.11465,2015-08-12T11:00:00.000000000Z,1.11786,1.11388,1.1144,4946
1.11912,2015-08-12T13:00:00.000000000Z,1.11977,1.11428,1.11463,7331
1.11752,2015-08-12T15:00:00.000000000Z,1.12139,1.11746,1.11909,6173
1.11686,2015-08-12T17:00:00.000000000Z,1.11876,1.11585,1.11757,3732
1.11604,2015-08-12T19:00:00.000000000Z,1.11751,1.11581,1.11686,1594
1.11557,2015-08-12T21:00:00.000000000Z,1.11629,1.11536,1.11592,1452
1.1156,2015-08-12T23:00:00.000000000Z,1.11588,1.11511,1.11558,981
1.11347,2015-08-13T01:00:00.000000000Z,1.11893,1.1132,1.11563,4116
1.11367,2015-08-13T03:00:00.000000000Z,1.11471,1.11319,1.11351,1074
1.11273,2015-08-13T05:00:00.000000000Z,1.11529,1.11172,1.11364,2711
1.11186,2015-08-13T07:00:00.000000000Z,1.1128,1.1107,1.11271,3909
1.1114,2015-08-13T09:00:00.000000000Z,1.11223,1.11101,1.11188,2112
1.10986,2015-08-13T11:00:00.000000000Z,1.11244,1.108,1.11137,5196
1.11284,2015-08-13T13:00:00.000000000Z,1.11297,1.10911,1.10987,5788
1.11395,2015-08-13T15:00:00.000000000Z,1.11502,1.11248,1.11287,3122
1.11416,2015-08-13T17:00:00.000000000Z,1.11452,1.11281,1.11392,2343
1.11511,2015-08-13T19:00:00.000000000Z,1.1166,1.11329,1.11416,1622
1.11536,2015-08-13T21:00:00.000000000Z,1.11562,1.11489,1.11493,440
1.11601,2015-08-13T23:00:00.000000000Z,1.11612,1.1151,1.11541,834
1.11394,2015-08-14T01:00:00.000000000Z,1.11598,1.11377,1.11598,1142
1.11564,2015-08-14T03:00:00.000000000Z,1.11576,1.11394,1.11398,750
1.11628,2015-08-14T05:00:00.000000000Z,1.11642,1.114,1.11566,2241
1.11395,2015-08-14T07:00:00.000000000Z,1.11716,1.11241,1.11631,4706
1.11746,2015-08-14T09:00:00.000000000Z,1.1177,1.11332,1.11394,3240
1.11532,2015-08-14T11:00:00.000000000Z,1.11888,1.1145,1.11749,3686
1.11114,2015-08-14T13:00:00.000000000Z,1.1158,1.11056,1.11532,5947
1.1139,2015-08-14T15:00:00.000000000Z,1.11392,1.10979,1.1111,3761
1.11186,2015-08-14T17:00:00.000000000Z,1.11387,1.11121,1.11387,1420
1.11094,2015-08-14T19:00:00.000000000Z,1.11182,1.11017,1.11182,1381
1.11052,2015-08-16T21:00:00.000000000Z,1.11218,1.11034,1.11197,1020
1.10953,2015-08-16T23:00:00.000000000Z,1.11054,1.10916,1.11052,910
1.10952,2015-08-17T01:00:00.000000000Z,1.11015,1.10923,1.10955,885
1.11052,2015-08-16T21:00:00.000000000Z,1.11218,1.11034,1.11197,1020
1.10953,2015-08-16T23:00:00.000000000Z,1.11054,1.10916,1.11052,910
1.10952,2015-08-17T01:00:00.000000000Z,1.11015,1.10923,1.10955,885
1.10899,2015-08-17T03:00:00.000000000Z,1.1098,1.10822,1.10955,826
1.10973,2015-08-17T05:00:00.000000000Z,1.11125,1.10894,1.10902,1632
1.11043,2015-08-17T07:00:00.000000000Z,1.11093,1.10627,1.10977,4659
1.10865,2015-08-17T09:00:00.000000000Z,1.11189,1.10862,1.11046,2621
1.1109,2015-08-17T11:00:00.000000000Z,1.11249,1.10817,1.10868,3410
1.10762,2015-08-17T13:00:00.000000000Z,1.11218,1.10719,1.11093,4188
1.10789,2015-08-17T15:00:00.000000000Z,1.10844,1.10587,1.10762,3186
1.10805,2015-08-17T17:00:00.000000000Z,1.10821,1.10734,1.10788,1187
1.10765,2015-08-17T19:00:00.000000000Z,1.10856,1.1074,1.10805,1150
1.10765,2015-08-17T21:00:00.000000000Z,1.10797,1.1076,1.10782,539
1.10737,2015-08-17T23:00:00.000000000Z,1.10792,1.1073,1.10761,413
1.10795,2015-08-18T01:00:00.000000000Z,1.10819,1.10717,1.10741,833
1.10557,2015-08-18T03:00:00.000000000Z,1.10815,1.10516,1.10798,886
1.10734,2015-08-18T05:00:00.000000000Z,1.10748,1.10534,1.10554,1649
1.10758,2015-08-18T07:00:00.000000000Z,1.10938,1.10632,1.10733,3424
1.10627,2015-08-18T09:00:00.000000000Z,1.10798,1.10557,1.10755,2153
1.10317,2015-08-18T11:00:00.000000000Z,1.10699,1.10263,1.10631,3042
1.11052,2015-08-16T21:00:00.000000000Z,1.11218,1.11034,1.11197,1020
1.10953,2015-08-16T23:00:00.000000000Z,1.11054,1.10916,1.11052,910
1.10952,2015-08-17T01:00:00.000000000Z,1.11015,1.10923,1.10955,885
1.10899,2015-08-17T03:00:00.000000000Z,1.1098,1.10822,1.10955,826
1.10973,2015-08-17T05:00:00.000000000Z,1.11125,1.10894,1.10902,1632
1.11043,2015-08-17T07:00:00.000000000Z,1.11093,1.10627,1.10977,4659
1.10865,2015-08-17T09:00:00.000000000Z,1.11189,1.10862,1.11046,2621
1.1109,2015-08-17T11:00:00.000000000Z,1.11249,1.10817,1.10868,3410
1.10762,2015-08-17T13:00:00.000000000Z,1.11218,1.10719,1.11093,4188
1.10789,2015-08-17T15:00:00.000000000Z,1.10844,1.10587,1.10762,3186
1.10805,2015-08-17T17:00:00.000000000Z,1.10821,1.10734,1.10788,1187
1.10765,2015-08-17T19:00:00.000000000Z,1.10856,1.1074,1.10805,1150
1.10765,2015-08-17T21:00:00.000000000Z,1.10797,1.1076,1.10782,539
1.10737,2015-08-17T23:00:00.000000000Z,1.10792,1.1073,1.10761,413
1.10795,2015-08-18T01:00:00.000000000Z,1.10819,1.10717,1.10741,833
1.10557,2015-08-18T03:00:00.000000000Z,1.10815,1.10516,1.10798,886
1.10734,2015-08-18T05:00:00.000000000Z,1.10748,1.10534,1.10554,1649
1.10758,2015-08-18T07:00:00.000000000Z,1.10938,1.10632,1.10733,3424
1.10627,2015-08-18T09:00:00.000000000Z,1.10798,1.10557,1.10755,2153
1.10317,2015-08-18T11:00:00.000000000Z,1.10699,1.10263,1.10631,3042
1.10317,2015-08-18T11:00:00.000000000Z,1.10699,1.10263,1.10631,3042
1.10332,2015-08-18T13:00:00.000000000Z,1.10466,1.10218,1.10314,3450
1.1031,2015-08-18T15:00:00.000000000Z,1.10376,1.10174,1.10334,2473
1.10223,2015-08-18T17:00:00.000000000Z,1.10342,1.10177,1.10306,1254
1.10254,2015-08-18T19:00:00.000000000Z,1.10362,1.10223,1.10225,1037
1.1026,2015-08-18T21:00:00.000000000Z,1.10295,1.10207,1.10242,344
1.1038,2015-08-18T23:00:00.000000000Z,1.10391,1.10257,1.10263,623
1.10471,2015-08-19T01:00:00.000000000Z,1.10526,1.10361,1.1038,901
1.10489,2015-08-19T03:00:00.000000000Z,1.1052,1.10428,1.10475,764
1.10658,2015-08-19T05:00:00.000000000Z,1.10724,1.10483,1.10492,1863
1.10537,2015-08-19T07:00:00.000000000Z,1.10734,1.10498,1.10656,2669
1.10392,2015-08-19T09:00:00.000000000Z,1.10563,1.10304,1.10535,2267
1.10368,2015-08-19T11:00:00.000000000Z,1.10764,1.10178,1.10387,4448
1.10547,2015-08-19T13:00:00.000000000Z,1.1065,1.10226,1.1037,4832
1.10579,2015-08-19T15:00:00.000000000Z,1.10708,1.10508,1.10549,3867
1.11251,2015-08-19T17:00:00.000000000Z,1.1134,1.10358,1.10582,10384
1.112,2015-08-19T19:00:00.000000000Z,1.11344,1.11134,1.11248,3080
1.11158,2015-08-19T21:00:00.000000000Z,1.11245,1.11153,1.11212,509
1.11409,2015-08-19T23:00:00.000000000Z,1.11484,1.1115,1.11156,1823
1.11322,2015-08-20T01:00:00.000000000Z,1.11441,1.11308,1.11407,1112
1.11351,2015-08-20T03:00:00.000000000Z,1.11391,1.11312,1.11325,730
1.11352,2015-08-20T05:00:00.000000000Z,1.11382,1.1119,1.11355,2773
1.11434,2015-08-20T07:00:00.000000000Z,1.11447,1.11071,1.11348,4169
1.1177,2015-08-20T09:00:00.000000000Z,1.11771,1.11335,1.11438,3880
1.11552,2015-08-20T11:00:00.000000000Z,1.11849,1.11539,1.11767,4100
1.11955,2015-08-20T13:00:00.000000000Z,1.12208,1.11526,1.11556,6961
1.11938,2015-08-20T15:00:00.000000000Z,1.1213,1.11907,1.11952,3626
1.12005,2015-08-20T17:00:00.000000000Z,1.12029,1.11829,1.1194,2965
1.12408,2015-08-20T19:00:00.000000000Z,1.12448,1.11958,1.12006,2905
1.12333,2015-08-20T21:00:00.000000000Z,1.12427,1.12303,1.12396,1128
1.12387,2015-08-20T23:00:00.000000000Z,1.12402,1.12296,1.12331,1056
1.12722,2015-08-21T01:00:00.000000000Z,1.12788,1.12377,1.1239,2552
1.12875,2015-08-21T03:00:00.000000000Z,1.12916,1.12722,1.12725,1981
1.12839,2015-08-21T05:00:00.000000000Z,1.12951,1.12723,1.12873,2690
1.1258,2015-08-21T07:00:00.000000000Z,1.12838,1.12408,1.12838,4717
1.12928,2015-08-21T09:00:00.000000000Z,1.12944,1.12445,1.12583,3874
1.12867,2015-08-21T11:00:00.000000000Z,1.13074,1.12718,1.12932,4458
1.13118,2015-08-21T13:00:00.000000000Z,1.13261,1.12802,1.12869,7808
1.13611,2015-08-21T15:00:00.000000000Z,1.13763,1.13115,1.13122,7945
1.13566,2015-08-21T17:00:00.000000000Z,1.13717,1.13484,1.13608,4830
1.13869,2015-08-21T19:00:00.000000000Z,1.13886,1.13518,1.13569,3126
1.13917,2015-08-23T21:00:00.000000000Z,1.13924,1.13737,1.13771,1688
1.13856,2015-08-23T23:00:00.000000000Z,1.13956,1.13696,1.13917,2587
1.14725,2015-08-24T01:00:00.000000000Z,1.14952,1.13857,1.13857,7657
1.14555,2015-08-24T03:00:00.000000000Z,1.14987,1.14454,1.1473,4195
1.14652,2015-08-24T05:00:00.000000000Z,1.14734,1.14201,1.14552,5544
1.14713,2015-08-24T07:00:00.000000000Z,1.15004,1.14526,1.14656,7854
1.14915,2015-08-24T09:00:00.000000000Z,1.15052,1.14568,1.14716,4588
1.15484,2015-08-24T11:00:00.000000000Z,1.15715,1.14802,1.14919,12761
1.15736,2015-08-24T13:00:00.000000000Z,1.17142,1.15482,1.15482,30818
1.15289,2015-08-24T15:00:00.000000000Z,1.16298,1.15267,1.15736,17927
1.15999,2015-08-24T17:00:00.000000000Z,1.16012,1.15183,1.15292,14877
1.16198,2015-08-24T19:00:00.000000000Z,1.16222,1.157,1.16003,9168
1.15976,2015-08-24T21:00:00.000000000Z,1.16218,1.15741,1.16216,2617
1.15733,2015-08-24T23:00:00.000000000Z,1.15994,1.15488,1.15972,5596
1.15327,2015-08-25T01:00:00.000000000Z,1.15797,1.15254,1.1573,7122
1.15512,2015-08-25T03:00:00.000000000Z,1.1557,1.15318,1.15331,2328
1.15682,2015-08-25T05:00:00.000000000Z,1.15782,1.15384,1.1551,7334
1.15555,2015-08-25T07:00:00.000000000Z,1.1571,1.15131,1.1568,11771
1.14957,2015-08-25T09:00:00.000000000Z,1.15584,1.1456,1.15558,9306
1.13917,2015-08-23T21:00:00.000000000Z,1.13924,1.13737,1.13771,1688
1.13856,2015-08-23T23:00:00.000000000Z,1.13956,1.13696,1.13917,2587
1.14725,2015-08-24T01:00:00.000000000Z,1.14952,1.13857,1.13857,7657
1.14555,2015-08-24T03:00:00.000000000Z,1.14987,1.14454,1.1473,4195
1.14652,2015-08-24T05:00:00.000000000Z,1.14734,1.14201,1.14552,5544
1.14713,2015-08-24T07:00:00.000000000Z,1.15004,1.14526,1.14656,7854
1.14915,2015-08-24T09:00:00.000000000Z,1.15052,1.14568,1.14716,4588
1.15484,2015-08-24T11:00:00.000000000Z,1.15715,1.14802,1.14919,12761
1.15736,2015-08-24T13:00:00.000000000Z,1.17142,1.15482,1.15482,30818
1.15289,2015-08-24T15:00:00.000000000Z,1.16298,1.15267,1.15736,17927
1.15999,2015-08-24T17:00:00.000000000Z,1.16012,1.15183,1.15292,14877
1.16198,2015-08-24T19:00:00.000000000Z,1.16222,1.157,1.16003,9168
1.15976,2015-08-24T21:00:00.000000000Z,1.16218,1.15741,1.16216,2617
1.15733,2015-08-24T23:00:00.000000000Z,1.15994,1.15488,1.15972,5596
1.15327,2015-08-25T01:00:00.000000000Z,1.15797,1.15254,1.1573,7122
1.15512,2015-08-25T03:00:00.000000000Z,1.1557,1.15318,1.15331,2328
1.15682,2015-08-25T05:00:00.000000000Z,1.15782,1.15384,1.1551,7334
1.15555,2015-08-25T07:00:00.000000000Z,1.1571,1.15131,1.1568,11771
1.14957,2015-08-25T09:00:00.000000000Z,1.15584,1.1456,1.15558,9306
1.14741,2015-08-25T11:00:00.000000000Z,1.15186,1.14651,1.1496,9842
1.15512,2015-08-25T03:00:00.000000000Z,1.1557,1.15318,1.15331,2328
1.15682,2015-08-25T05:00:00.000000000Z,1.15782,1.15384,1.1551,7334
1.15555,2015-08-25T07:00:00.000000000Z,1.1571,1.15131,1.1568,11771
1.14957,2015-08-25T09:00:00.000000000Z,1.15584,1.1456,1.15558,9306
1.14741,2015-08-25T11:00:00.000000000Z,1.15186,1.14651,1.1496,9842
1.14125,2015-08-25T13:00:00.000000000Z,1.14873,1.14092,1.14739,14955
1.14233,2015-08-25T15:00:00.000000000Z,1.14235,1.13969,1.14129,6446
1.1425,2015-08-25T17:00:00.000000000Z,1.14462,1.14141,1.1423,6516
1.15164,2015-08-25T19:00:00.000000000Z,1.15374,1.14215,1.14254,8139
1.15288,2015-08-25T21:00:00.000000000Z,1.15368,1.1506,1.15164,3002
1.15236,2015-08-25T23:00:00.000000000Z,1.15614,1.15066,1.15287,6174
1.15247,2015-08-26T01:00:00.000000000Z,1.15412,1.15087,1.15239,5038
1.14934,2015-08-26T03:00:00.000000000Z,1.15323,1.14923,1.15249,2473
1.14973,2015-08-26T05:00:00.000000000Z,1.15046,1.1465,1.14931,5527
1.14734,2015-08-26T07:00:00.000000000Z,1.15196,1.14714,1.14972,9201
1.14214,2015-08-26T09:00:00.000000000Z,1.14803,1.14177,1.14734,6392
1.13792,2015-08-26T11:00:00.000000000Z,1.14287,1.13523,1.14218,9096
1.14088,2015-08-26T13:00:00.000000000Z,1.14379,1.13646,1.13789,15294
1.13848,2015-08-26T15:00:00.000000000Z,1.14141,1.13757,1.1409,10095
1.13478,2015-08-26T17:00:00.000000000Z,1.13909,1.13344,1.13845,6209
1.13139,2015-08-26T19:00:00.000000000Z,1.13503,1.1292,1.13479,4897
1.13378,2015-08-26T21:00:00.000000000Z,1.13403,1.13101,1.13108,2346
1.13337,2015-08-26T23:00:00.000000000Z,1.1342,1.1329,1.13374,2223
1.13364,2015-08-27T01:00:00.000000000Z,1.13379,1.13221,1.13334,1796
1.13514,2015-08-27T03:00:00.000000000Z,1.1357,1.1336,1.13366,1432
1.133,2015-08-27T05:00:00.000000000Z,1.13647,1.13284,1.13511,3655
1.12828,2015-08-27T07:00:00.000000000Z,1.13408,1.12771,1.13295,7739
1.12864,2015-08-27T09:00:00.000000000Z,1.13004,1.12755,1.12832,3700
1.12436,2015-08-27T11:00:00.000000000Z,1.13078,1.12363,1.12864,6720
1.12153,2015-08-27T13:00:00.000000000Z,1.12667,1.12083,1.12433,8600
1.1236,2015-08-27T15:00:00.000000000Z,1.12491,1.12033,1.12155,5881
1.12668,2015-08-27T17:00:00.000000000Z,1.12676,1.12313,1.12356,5070
1.12461,2015-08-27T19:00:00.000000000Z,1.12795,1.12381,1.12671,5847
1.12422,2015-08-27T21:00:00.000000000Z,1.12494,1.12376,1.12441,1519
1.12357,2015-08-27T23:00:00.000000000Z,1.12515,1.12321,1.12425,1070
1.12604,2015-08-28T01:00:00.000000000Z,1.12645,1.12353,1.12353,1732
1.12543,2015-08-28T03:00:00.000000000Z,1.12684,1.12513,1.12608,1003
1.12643,2015-08-28T05:00:00.000000000Z,1.12701,1.1252,1.12545,2423
1.12885,2015-08-28T07:00:00.000000000Z,1.13098,1.1257,1.1264,4940
1.12798,2015-08-28T09:00:00.000000000Z,1.13012,1.12683,1.12881,3418
1.12444,2015-08-28T11:00:00.000000000Z,1.12842,1.1243,1.12801,4896
1.12162,2015-08-28T13:00:00.000000000Z,1.12554,1.12151,1.12447,5511
1.11842,2015-08-28T15:00:00.000000000Z,1.12362,1.1156,1.12163,6937
1.11825,2015-08-28T17:00:00.000000000Z,1.12197,1.11779,1.11843,3969
1.11841,2015-08-28T19:00:00.000000000Z,1.11922,1.11784,1.11823,2068
1.11841,2015-08-28T21:00:00.000000000Z,1.11841,1.11841,1.11841,2
1.11983,2015-08-30T21:00:00.000000000Z,1.12093,1.11704,1.11741,2216
1.12233,2015-08-30T23:00:00.000000000Z,1.12278,1.11971,1.1198,1821
1.12404,2015-08-31T01:00:00.000000000Z,1.1246,1.1215,1.12231,1927
1.12516,2015-08-31T03:00:00.000000000Z,1.12617,1.12344,1.12408,1177
1.12239,2015-08-31T05:00:00.000000000Z,1.12624,1.12239,1.12518,1962
1.12018,2015-08-31T07:00:00.000000000Z,1.12286,1.12004,1.12243,2787
1.121,2015-08-31T09:00:00.000000000Z,1.12197,1.1197,1.12026,2864
1.12262,2015-08-31T11:00:00.000000000Z,1.12352,1.12032,1.12096,2498
1.12062,2015-08-31T13:00:00.000000000Z,1.12439,1.11803,1.12264,5412
1.12041,2015-08-31T15:00:00.000000000Z,1.12179,1.11907,1.12059,4417
1.12372,2015-08-31T17:00:00.000000000Z,1.12398,1.12038,1.12043,2295
1.1211,2015-08-31T19:00:00.000000000Z,1.12401,1.12096,1.12374,2095
1.12181,2015-08-31T21:00:00.000000000Z,1.12201,1.12084,1.12126,559
1.12431,2015-08-31T23:00:00.000000000Z,1.12485,1.12154,1.12182,1642
1.11983,2015-08-30T21:00:00.000000000Z,1.12093,1.11704,1.11741,2216
1.12233,2015-08-30T23:00:00.000000000Z,1.12278,1.11971,1.1198,1821
1.12404,2015-08-31T01:00:00.000000000Z,1.1246,1.1215,1.12231,1927
1.12516,2015-08-31T03:00:00.000000000Z,1.12617,1.12344,1.12408,1177
1.12239,2015-08-31T05:00:00.000000000Z,1.12624,1.12239,1.12518,1962
1.12018,2015-08-31T07:00:00.000000000Z,1.12286,1.12004,1.12243,2787
1.121,2015-08-31T09:00:00.000000000Z,1.12197,1.1197,1.12026,2864
