Close,Date,High,Low,Open,Volume
1.54717,2015-08-10T09:00:00.000000000Z,1.54788,1.54585,1.54719,1153
1.54953,2015-08-09T21:00:00.000000000Z,1.54975,1.54874,1.54903,1380
1.54847,2015-08-09T23:00:00.000000000Z,1.54954,1.54791,1.54954,446
1.54875,2015-08-10T01:00:00.000000000Z,1.5498,1.54813,1.54841,612
1.54899,2015-08-10T03:00:00.000000000Z,1.54902,1.54815,1.54869,370
1.54956,2015-08-10T05:00:00.000000000Z,1.54977,1.54858,1.54904,647
1.54714,2015-08-10T07:00:00.000000000Z,1.55071,1.54585,1.54958,1843
1.54717,2015-08-10T09:00:00.000000000Z,1.54788,1.54585,1.54719,1153
1.55108,2015-08-10T11:00:00.000000000Z,1.55152,1.54662,1.54711,2231
1.55431,2015-08-10T13:00:00.000000000Z,1.5548,1.54929,1.55104,2973
1.55945,2015-08-10T15:00:00.000000000Z,1.56066,1.55355,1.55436,2886
1.56042,2015-08-10T17:00:00.000000000Z,1.56052,1.55826,1.55951,1516
1.55922,2015-08-10T19:00:00.000000000Z,1.56041,1.55849,1.56041,1158
1.55863,2015-08-10T21:00:00.000000000Z,1.5595,1.55804,1.5595,3018
1.5599,2015-08-10T23:00:00.000000000Z,1.56019,1.55811,1.55868,694
1.55613,2015-08-11T01:00:00.000000000Z,1.55986,1.55591,1.55985,2313
1.55675,2015-08-11T03:00:00.000000000Z,1.55743,1.5559,1.55618,833
1.55579,2015-08-11T05:00:00.000000000Z,1.55909,1.55553,1.5568,1341
1.56042,2015-08-11T07:00:00.000000000Z,1.5617,1.55555,1.55584,2804
1.55768,2015-08-11T09:00:00.000000000Z,1.56092,1.55697,1.56035,2020
1.55798,2015-08-11T11:00:00.000000000Z,1.56038,1.55672,1.55773,2164
1.54899,2015-08-10T03:00:00.000000000Z,1.54902,1.54815,1.54869,370
1.54956,2015-08-10T05:00:00.000000000Z,1.54977,1.54858,1.54904,647
1.54714,2015-08-10T07:00:00.000000000Z,1.55071,1.54585,1.54958,1843
1.54717,2015-08-10T09:00:00.000000000Z,1.54788,1.54585,1.54719,1153
1.55108,2015-08-10T11:00:00.000000000Z,1.55152,1.54662,1.54711,2231
1.55431,2015-08-10T13:00:00.000000000Z,1.5548,1.54929,1.55104,2973
1.55945,2015-08-10T15:00:00.000000000Z,1.56066,1.55355,1.55436,2886
1.56042,2015-08-10T17:00:00.000000000Z,1.56052,1.55826,1.55951,1516
1.55922,2015-08-10T19:00:00.000000000Z,1.56041,1.55849,1.56041,1158
1.55863,2015-08-10T21:00:00.000000000Z,1.5595,1.55804,1.5595,3018
1.5599,2015-08-10T23:00:00.000000000Z,1.56019,1.55811,1.55868,694
1.55613,2015-08-11T01:00:00.000000000Z,1.55986,1.55591,1.55985,2313
1.55675,2015-08-11T03:00:00.000000000Z,1.55743,1.5559,1.55618,833
1.55579,2015-08-11T05:00:00.000000000Z,1.55909,1.55553,1.5568,1341
1.56042,2015-08-11T07:00:00.000000000Z,1.5617,1.55555,1.55584,2804
1.55768,2015-08-11T09:00:00.000000000Z,1.56092,1.55697,1.56035,2020
1.55798,2015-08-11T11:00:00.000000000Z,1.56038,1.55672,1.55773,2164
1.55685,2015-08-11T13:00:00.000000000Z,1.55926,1.55639,1.55794,3062
1.55708,2015-08-11T15:00:00.000000000Z,1.55886,1.55555,1.5569,2036
1.55605,2015-08-11T17:00:00.000000000Z,1.55814,1.55564,1.55714,1080
1.55729,2015-08-11T19:00:00.000000000Z,1.55816,1.55611,1.55611,789
1.55809,2015-08-11T21:00:00.000000000Z,1.5582,1.55689,1.55746,2820
1.55846,2015-08-11T23:00:00.000000000Z,1.55896,1.55766,1.5581,668
1.55596,2015-08-12T01:00:00.000000000Z,1.55891,1.55344,1.55852,2152
1.55605,2015-08-12T03:00:00.000000000Z,1.55616,1.55469,1.55602,935
1.55741,2015-08-12T05:00:00.000000000Z,1.55849,1.55603,1.55606,1389
1.5572,2015-08-12T07:00:00.000000000Z,1.5605,1.55362,1.55747,4752
1.55865,2015-08-12T09:00:00.000000000Z,1.55931,1.55588,1.55714,2309
1.56194,2015-08-12T11:00:00.000000000Z,1.56301,1.55802,1.5587,2854
1.56379,2015-08-12T13:00:00.000000000Z,1.56448,1.5599,1.56198,3782
1.56467,2015-08-12T15:00:00.000000000Z,1.56601,1.56312,1.56375,3122
1.56128,2015-08-12T17:00:00.000000000Z,1.56505,1.56018,1.56471,1867
1.56142,2015-08-12T19:00:00.000000000Z,1.56253,1.561,1.56122,1065
1.56165,2015-08-12T21:00:00.000000000Z,1.56192,1.56096,1.56144,2682
1.56179,2015-08-12T23:00:00.000000000Z,1.56217,1.56087,1.56172,716
1.56166,2015-08-13T01:00:00.000000000Z,1.56358,1.56109,1.5618,2622
1.5616,2015-08-13T03:00:00.000000000Z,1.56268,1.56149,1.5616,700
1.56257,2015-08-13T05:00:00.000000000Z,1.56348,1.56159,1.5616,1067
1.56103,2015-08-13T07:00:00.000000000Z,1.56333,1.56065,1.56253,2366
1.56263,2015-08-13T09:00:00.000000000Z,1.56296,1.56101,1.56109,1227
1.56117,2015-08-13T11:00:00.000000000Z,1.56368,1.56013,1.56257,2540
1.55841,2015-08-13T13:00:00.000000000Z,1.56117,1.55748,1.56112,2615
1.56065,2015-08-13T15:00:00.000000000Z,1.56097,1.55734,1.55839,1662
1.56144,2015-08-13T17:00:00.000000000Z,1.56148,1.5597,1.5606,938
1.56102,2015-08-13T19:00:00.000000000Z,1.56181,1.56058,1.56149,715
1.56089,2015-08-13T21:00:00.000000000Z,1.56158,1.56063,1.56123,2451
1.56172,2015-08-13T23:00:00.000000000Z,1.56186,1.56069,1.56089,527
1.56084,2015-08-14T01:00:00.000000000Z,1.56178,1.56043,1.56177,747
1.56159,2015-08-14T03:00:00.000000000Z,1.56179,1.56036,1.56089,453
1.56096,2015-08-14T05:00:00.000000000Z,1.56175,1.55973,1.56153,962
1.56087,2015-08-14T07:00:00.000000000Z,1.56259,1.55888,1.56095,2741
1.56304,2015-08-14T09:00:00.000000000Z,1.56376,1.56046,1.5608,1626
1.56322,2015-08-14T11:00:00.000000000Z,1.56471,1.5613,1.563,1933
1.56073,2015-08-14T13:00:00.000000000Z,1.56604,1.56035,1.56321,2860
1.56495,2015-08-14T15:00:00.000000000Z,1.56511,1.56004,1.56068,1842
1.56511,2015-08-14T17:00:00.000000000Z,1.5656,1.56404,1.5649,731
1.56447,2015-08-14T19:00:00.000000000Z,1.5654,1.56399,1.56517,1591
1.5648,2015-08-16T21:00:00.000000000Z,1.56607,1.56456,1.5657,1202
1.56482,2015-08-16T23:00:00.000000000Z,1.56555,1.56424,1.5648,1182
1.56489,2015-08-17T01:00:00.000000000Z,1.56562,1.56413,1.56483,859
1.5648,2015-08-16T21:00:00.000000000Z,1.56607,1.56456,1.5657,1202
1.56482,2015-08-16T23:00:00.000000000Z,1.56555,1.56424,1.5648,1182
1.56489,2015-08-17T01:00:00.000000000Z,1.56562,1.56413,1.56483,859
1.56477,2015-08-17T03:00:00.000000000Z,1.56577,1.5641,1.5649,447
1.56685,2015-08-17T05:00:00.000000000Z,1.5688,1.56459,1.56471,1132
1.56477,2015-08-17T07:00:00.000000000Z,1.56729,1.56374,1.5669,2142
1.56309,2015-08-17T09:00:00.000000000Z,1.56557,1.56203,1.56472,1649
1.56333,2015-08-17T11:00:00.000000000Z,1.56416,1.56193,1.56303,1997
1.55978,2015-08-17T13:00:00.000000000Z,1.56432,1.55972,1.56338,1895
1.55889,2015-08-17T15:00:00.000000000Z,1.56043,1.5579,1.55983,1475
1.55853,2015-08-17T17:00:00.000000000Z,1.56012,1.55838,1.55887,702
1.55857,2015-08-17T19:00:00.000000000Z,1.55919,1.55827,1.55858,987
1.55838,2015-08-17T21:00:00.000000000Z,1.55874,1.55828,1.5584,1323
1.5582,2015-08-17T23:00:00.000000000Z,1.5587,1.55759,1.55838,336
1.55883,2015-08-18T01:00:00.000000000Z,1.55904,1.55809,1.55826,527
1.55805,2015-08-18T03:00:00.000000000Z,1.55966,1.55738,1.55888,731
1.5569,2015-08-18T05:00:00.000000000Z,1.55845,1.55654,1.55809,722
1.567,2015-08-18T07:00:00.000000000Z,1.56724,1.55624,1.55685,3586
1.57031,2015-08-18T09:00:00.000000000Z,1.57171,1.56622,1.56706,3806
1.56847,2015-08-18T11:00:00.000000000Z,1.5712,1.56801,1.57032,2345
1.5648,2015-08-16T21:00:00.000000000Z,1.56607,1.56456,1.5657,1202
1.56482,2015-08-16T23:00:00.000000000Z,1.56555,1.56424,1.5648,1182
1.56489,2015-08-17T01:00:00.000000000Z,1.56562,1.56413,1.56483,859
1.56477,2015-08-17T03:00:00.000000000Z,1.56577,1.5641,1.5649,447
1.56685,2015-08-17T05:00:00.000000000Z,1.5688,1.56459,1.56471,1132
1.56477,2015-08-17T07:00:00.000000000Z,1.56729,1.56374,1.5669,2142
1.56309,2015-08-17T09:00:00.000000000Z,1.56557,1.56203,1.56472,1649
1.56333,2015-08-17T11:00:00.000000000Z,1.56416,1.56193,1.56303,1997
1.55978,2015-08-17T13:00:00.000000000Z,1.56432,1.55972,1.56338,1895
1.55889,2015-08-17T15:00:00.000000000Z,1.56043,1.5579,1.55983,1475
1.55853,2015-08-17T17:00:00.000000000Z,1.56012,1.55838,1.55887,702
1.55857,2015-08-17T19:00:00.000000000Z,1.55919,1.55827,1.55858,987
1.55838,2015-08-17T21:00:00.000000000Z,1.55874,1.55828,1.5584,1323
1.5582,2015-08-17T23:00:00.000000000Z,1.5587,1.55759,1.55838,336
1.55883,2015-08-18T01:00:00.000000000Z,1.55904,1.55809,1.55826,527
1.55805,2015-08-18T03:00:00.000000000Z,1.55966,1.55738,1.55888,731
1.5569,2015-08-18T05:00:00.000000000Z,1.55845,1.55654,1.55809,722
1.567,2015-08-18T07:00:00.000000000Z,1.56724,1.55624,1.55685,3586
1.57031,2015-08-18T09:00:00.000000000Z,1.57171,1.56622,1.56706,3806
1.56847,2015-08-18T11:00:00.000000000Z,1.5712,1.56801,1.57032,2345
1.56847,2015-08-18T11:00:00.000000000Z,1.5712,1.56801,1.57032,2345
1.56522,2015-08-18T13:00:00.000000000Z,1.56951,1.56502,1.56852,2192
1.56535,2015-08-18T15:00:00.000000000Z,1.56666,1.56446,1.56524,1529
1.56637,2015-08-18T17:00:00.000000000Z,1.56679,1.56523,1.56541,600
1.56602,2015-08-18T19:00:00.000000000Z,1.56676,1.56572,1.56643,867
1.56584,2015-08-18T21:00:00.000000000Z,1.56672,1.56549,1.56618,2596
1.56717,2015-08-18T23:00:00.000000000Z,1.56728,1.5656,1.5659,466
1.56725,2015-08-19T01:00:00.000000000Z,1.56783,1.56681,1.56711,488
1.56695,2015-08-19T03:00:00.000000000Z,1.56754,1.56664,1.5673,483
1.56757,2015-08-19T05:00:00.000000000Z,1.56798,1.56633,1.5669,998
1.56801,2015-08-19T07:00:00.000000000Z,1.56973,1.56728,1.56756,1356
1.56697,2015-08-19T09:00:00.000000000Z,1.56872,1.56641,1.56805,1333
1.56586,2015-08-19T11:00:00.000000000Z,1.56903,1.56472,1.56691,2394
1.56401,2015-08-19T13:00:00.000000000Z,1.56663,1.56354,1.56581,2247
1.56465,2015-08-19T15:00:00.000000000Z,1.56571,1.56385,1.56407,1745
1.56894,2015-08-19T17:00:00.000000000Z,1.57008,1.56396,1.56471,4712
1.56797,2015-08-19T19:00:00.000000000Z,1.56936,1.5676,1.56889,1625
1.56793,2015-08-19T21:00:00.000000000Z,1.56924,1.56779,1.56779,2377
1.56962,2015-08-19T23:00:00.000000000Z,1.57019,1.56794,1.56799,913
1.56775,2015-08-20T01:00:00.000000000Z,1.56988,1.5677,1.56964,474
1.56825,2015-08-20T03:00:00.000000000Z,1.56846,1.5676,1.5677,425
1.56774,2015-08-20T05:00:00.000000000Z,1.56861,1.56637,1.56829,1332
1.56204,2015-08-20T07:00:00.000000000Z,1.56803,1.56144,1.5677,3163
1.56482,2015-08-20T09:00:00.000000000Z,1.566,1.56063,1.56207,2804
1.56619,2015-08-20T11:00:00.000000000Z,1.56674,1.56435,1.56477,1973
1.56631,2015-08-20T13:00:00.000000000Z,1.56952,1.56366,1.56624,3321
1.56803,2015-08-20T15:00:00.000000000Z,1.56892,1.56625,1.56637,1669
1.56768,2015-08-20T17:00:00.000000000Z,1.56846,1.56668,1.56808,1077
1.56894,2015-08-20T19:00:00.000000000Z,1.56996,1.56762,1.56774,1181
1.56894,2015-08-20T21:00:00.000000000Z,1.56956,1.5685,1.56907,2416
1.56889,2015-08-20T23:00:00.000000000Z,1.56915,1.56849,1.569,676
1.56906,2015-08-21T01:00:00.000000000Z,1.5697,1.56808,1.56894,1007
1.56952,2015-08-21T03:00:00.000000000Z,1.56974,1.56837,1.569,960
1.5709,2015-08-21T05:00:00.000000000Z,1.57234,1.56913,1.56958,1283
1.57173,2015-08-21T07:00:00.000000000Z,1.57222,1.5692,1.57083,2251
1.56866,2015-08-21T09:00:00.000000000Z,1.57222,1.56743,1.57177,2171
1.5678,2015-08-21T11:00:00.000000000Z,1.56898,1.56581,1.56868,2252
1.56698,2015-08-21T13:00:00.000000000Z,1.57025,1.56633,1.5678,3310
1.57108,2015-08-21T15:00:00.000000000Z,1.57108,1.5663,1.56704,3226
1.56996,2015-08-21T17:00:00.000000000Z,1.57139,1.56919,1.57113,1501
1.56941,2015-08-21T19:00:00.000000000Z,1.57055,1.56817,1.56994,3411
1.5686,2015-08-23T21:00:00.000000000Z,1.56993,1.56778,1.56778,3443
1.56663,2015-08-23T23:00:00.000000000Z,1.56877,1.56611,1.5686,8605
1.568,2015-08-24T01:00:00.000000000Z,1.5695,1.56649,1.56663,13126
1.56868,2015-08-24T03:00:00.000000000Z,1.56922,1.5677,1.56802,6403
1.56331,2015-08-24T05:00:00.000000000Z,1.56918,1.56305,1.56862,2761
1.57121,2015-08-24T07:00:00.000000000Z,1.57267,1.56322,1.56334,3316
1.57174,2015-08-24T09:00:00.000000000Z,1.57281,1.56994,1.57115,2209
1.57692,2015-08-24T11:00:00.000000000Z,1.57778,1.57124,1.57178,5090
1.57394,2015-08-24T13:00:00.000000000Z,1.58036,1.57325,1.57692,18716
1.57412,2015-08-24T15:00:00.000000000Z,1.57505,1.57228,1.57393,7986
1.57755,2015-08-24T17:00:00.000000000Z,1.57785,1.57336,1.57413,5593
1.5778,2015-08-24T19:00:00.000000000Z,1.5784,1.5756,1.57755,4069
1.57545,2015-08-24T21:00:00.000000000Z,1.57801,1.57462,1.57781,5978
1.57612,2015-08-24T23:00:00.000000000Z,1.57698,1.57515,1.57546,2393
1.57646,2015-08-25T01:00:00.000000000Z,1.57687,1.57465,1.57617,2214
1.57746,2015-08-25T03:00:00.000000000Z,1.57755,1.57632,1.57651,1035
1.57734,2015-08-25T05:00:00.000000000Z,1.57776,1.57522,1.5774,2635
1.57872,2015-08-25T07:00:00.000000000Z,1.57995,1.57562,1.57729,4413
1.57924,2015-08-25T09:00:00.000000000Z,1.58188,1.57708,1.57873,5055
1.5686,2015-08-23T21:00:00.000000000Z,1.56993,1.56778,1.56778,3443
1.56663,2015-08-23T23:00:00.000000000Z,1.56877,1.56611,1.5686,8605
1.568,2015-08-24T01:00:00.000000000Z,1.5695,1.56649,1.56663,13126
1.56868,2015-08-24T03:00:00.000000000Z,1.56922,1.5677,1.56802,6403
1.56331,2015-08-24T05:00:00.000000000Z,1.56918,1.56305,1.56862,2761
1.57121,2015-08-24T07:00:00.000000000Z,1.57267,1.56322,1.56334,3316
1.57174,2015-08-24T09:00:00.000000000Z,1.57281,1.56994,1.57115,2209
1.57692,2015-08-24T11:00:00.000000000Z,1.57778,1.57124,1.57178,5090
1.57394,2015-08-24T13:00:00.000000000Z,1.58036,1.57325,1.57692,18716
1.57412,2015-08-24T15:00:00.000000000Z,1.57505,1.57228,1.57393,7986
1.57755,2015-08-24T17:00:00.000000000Z,1.57785,1.57336,1.57413,5593
1.5778,2015-08-24T19:00:00.000000000Z,1.5784,1.5756,1.57755,4069
1.57545,2015-08-24T21:00:00.000000000Z,1.57801,1.57462,1.57781,5978
1.57612,2015-08-24T23:00:00.000000000Z,1.57698,1.57515,1.57546,2393
1.57646,2015-08-25T01:00:00.000000000Z,1.57687,1.57465,1.57617,2214
1.57746,2015-08-25T03:00:00.000000000Z,1.57755,1.57632,1.57651,1035
1.57734,2015-08-25T05:00:00.000000000Z,1.57776,1.57522,1.5774,2635
1.57872,2015-08-25T07:00:00.000000000Z,1.57995,1.57562,1.57729,4413
1.57924,2015-08-25T09:00:00.000000000Z,1.58188,1.57708,1.57873,5055
1.57806,2015-08-25T11:00:00.000000000Z,1.57946,1.57612,1.57919,4006
1.57746,2015-08-25T03:00:00.000000000Z,1.57755,1.57632,1.57651,1035
1.57734,2015-08-25T05:00:00.000000000Z,1.57776,1.57522,1.5774,2635
1.57872,2015-08-25T07:00:00.000000000Z,1.57995,1.57562,1.57729,4413
1.57924,2015-08-25T09:00:00.000000000Z,1.58188,1.57708,1.57873,5055
1.57806,2015-08-25T11:00:00.000000000Z,1.57946,1.57612,1.57919,4006
1.56971,2015-08-25T13:00:00.000000000Z,1.57889,1.56942,1.57806,5271
1.5696,2015-08-25T15:00:00.000000000Z,1.57109,1.56831,1.56969,2590
1.56838,2015-08-25T17:00:00.000000000Z,1.5712,1.56814,1.56961,1917
1.56858,2015-08-25T19:00:00.000000000Z,1.5703,1.56819,1.56843,3800
1.56967,2015-08-25T21:00:00.000000000Z,1.57008,1.5685,1.56858,3738
1.56934,2015-08-25T23:00:00.000000000Z,1.57063,1.56865,1.56961,2381
1.57128,2015-08-26T01:00:00.000000000Z,1.57136,1.56866,1.56933,2197
1.56991,2015-08-26T03:00:00.000000000Z,1.57203,1.56988,1.57129,1182
1.56959,2015-08-26T05:00:00.000000000Z,1.57083,1.56911,1.56996,1615
1.56796,2015-08-26T07:00:00.000000000Z,1.57045,1.56698,1.56953,2861
